ds,y
6/24/2025,1342.69
6/24/2025,2198
6/24/2025,106
6/24/2025,477.15
6/24/2025,132.66
6/24/2025,188.48
6/24/2025,28.87
6/24/2025,9.5
6/24/2025,1887.53
6/24/2025,672.92
6/23/2025,672.16
6/23/2025,7573.57
6/23/2025,406144
6/23/2025,4433.89
6/23/2025,4081.76
6/23/2025,412101
6/23/2025,498198
6/23/2025,37.15
6/23/2025,547.53
6/23/2025,625.95
6/23/2025,315.69
6/23/2025,62195
6/23/2025,394187
6/23/2025,1264.15
6/23/2025,111
6/23/2025,2152.32
6/23/2025,4551.21
6/23/2025,333.83
6/23/2025,88181
6/23/2025,6189
6/23/2025,72819
6/23/2025,769.04
6/23/2025,4836.13
6/23/2025,127.54
6/23/2025,256.07
6/23/2025,445.93
6/23/2025,1007.25
6/23/2025,2937.68
6/23/2025,14167
6/23/2025,228169
6/23/2025,1563.91
6/23/2025,105111
6/23/2025,273.88
6/23/2025,1622.65
6/23/2025,942.96
6/23/2025,9137.58
6/23/2025,24.51
6/23/2025,213.65
6/23/2025,37.42
6/23/2025,11.54
6/20/2025,2118.65
6/19/2025,448.09
6/19/2025,331.38
6/19/2025,29.52
6/19/2025,624.67
6/19/2025,392.89
6/19/2025,479.59
6/19/2025,132.79
6/19/2025,360122
6/19/2025,208184
6/19/2025,2275.69
6/19/2025,31164
6/19/2025,322.6
6/19/2025,308.83
6/19/2025,459.62
6/19/2025,175.37
6/19/2025,68.15
6/19/2025,144.32
6/19/2025,441.29
6/19/2025,1668.25
6/19/2025,3096.65
6/19/2025,2186.36
6/19/2025,79.51
6/19/2025,822
6/19/2025,15.64
6/19/2025,2141
6/19/2025,312.34
6/19/2025,3735.42
6/19/2025,91.36
6/19/2025,299.11
6/19/2025,44108
6/19/2025,5.21
6/19/2025,1544.51
6/19/2025,1297.25
6/19/2025,1297.25
6/19/2025,1491.94
6/19/2025,9121
6/19/2025,6383.05
6/19/2025,1332.15
6/19/2025,1332.15
6/19/2025,3099.78
6/18/2025,6069.61
6/18/2025,1156.68
6/18/2025,272.41
6/18/2025,265.07
6/18/2025,799.6
6/18/2025,2156.23
6/18/2025,3191.27
6/18/2025,725.12
6/17/2025,10115
6/17/2025,145.73
6/17/2025,202.39
6/17/2025,3767.63
6/17/2025,27184
6/17/2025,924.86
6/17/2025,1216.87
6/17/2025,125.01
6/17/2025,671.82
6/17/2025,2497.79
6/17/2025,457.97
6/17/2025,2009.68
6/17/2025,396.62
6/17/2025,431.84
6/17/2025,381.19
6/17/2025,4199.25
6/17/2025,439.83
6/17/2025,93.2
6/17/2025,208.34
6/17/2025,148.65
6/17/2025,352.31
6/17/2025,121.26
6/17/2025,153.45
6/17/2025,311.52
6/17/2025,169166
6/17/2025,15623.69
6/17/2025,386.48
6/17/2025,244.17
6/17/2025,258.5
6/17/2025,5118
6/17/2025,517.88
6/17/2025,1608.09
6/17/2025,52.25
6/17/2025,53.57
6/17/2025,1532.25
6/17/2025,926.41
6/17/2025,4854.71
6/17/2025,28.72
6/17/2025,344.59
6/17/2025,952.42
6/17/2025,3178.54
6/17/2025,7855.39
6/17/2025,7855.39
6/17/2025,217.66
6/17/2025,3112
6/17/2025,747.06
6/17/2025,17131
6/17/2025,59125
6/17/2025,1048.77
6/17/2025,95.24
6/17/2025,2986.24
6/17/2025,244.72
6/17/2025,493.85
6/16/2025,445.72
6/16/2025,186.47
6/16/2025,2079.49
6/16/2025,68.83
6/16/2025,466.42
6/13/2025,124.06
6/13/2025,199.38
6/13/2025,102.73
6/13/2025,778.39
6/13/2025,486.81
6/13/2025,486.81
6/13/2025,1074.91
6/13/2025,1443.89
6/13/2025,4961.89
6/13/2025,2643.94
6/13/2025,1825.72
6/12/2025,769.73
6/12/2025,201.27
6/12/2025,13.9
6/12/2025,81.91
6/12/2025,12152
6/12/2025,298.8
6/12/2025,92.55
6/12/2025,2079.56
6/12/2025,18.61
6/12/2025,961.47
6/11/2025,219104
6/11/2025,372.19
6/11/2025,16199
6/11/2025,2434.41
6/11/2025,22182
6/11/2025,225.98
6/11/2025,2467.91
6/11/2025,2455.69
6/11/2025,735.61
6/11/2025,100125
6/11/2025,152.43
6/11/2025,99.99
6/11/2025,1065.63
6/11/2025,926.31
6/11/2025,374.3
6/11/2025,55
6/11/2025,63.33
6/11/2025,26.16
6/11/2025,219.09
6/11/2025,215.54
6/11/2025,47.61
6/11/2025,187.26
6/11/2025,94192
6/11/2025,42.22
6/11/2025,93.05
6/11/2025,594.9
6/11/2025,101.38
6/11/2025,49.94
6/11/2025,539.07
6/11/2025,88.77
6/11/2025,89.05
6/11/2025,66.11
6/11/2025,13.44
6/11/2025,25.61
6/11/2025,812.38
6/10/2025,146.19
6/10/2025,375.89
6/10/2025,4118.21
6/10/2025,941.35
6/10/2025,10125
6/10/2025,619.82
6/10/2025,3622.45
6/10/2025,359.5
6/10/2025,1
6/10/2025,1
6/10/2025,1
6/10/2025,1
6/10/2025,1
6/10/2025,1
6/10/2025,33487.64
6/10/2025,1022.75
6/10/2025,11.21
6/10/2025,3539.26
6/10/2025,3637.06
6/10/2025,436.67
6/10/2025,671.28
6/10/2025,110131
6/10/2025,425.96
6/9/2025,2555.38
6/9/2025,1839.79
6/9/2025,1569.37
6/9/2025,765.83
6/9/2025,1975.95
6/9/2025,504.64
6/9/2025,86.15
6/9/2025,163.57
6/9/2025,4018.69
6/9/2025,1403.56
6/9/2025,1
6/9/2025,155.4
6/9/2025,16.45
6/9/2025,4333.86
6/9/2025,1861.16
6/9/2025,365.74
6/9/2025,406.58
6/9/2025,314.84
6/6/2025,1615
6/6/2025,6851.89
6/6/2025,11158
6/6/2025,589.96
6/6/2025,221.45
6/6/2025,496.95
6/6/2025,465
6/6/2025,12.03
6/6/2025,13.1
6/6/2025,11.42
6/6/2025,11.92
6/6/2025,12.2
6/6/2025,11.25
6/6/2025,378.76
6/6/2025,93.51
6/6/2025,703.12
6/6/2025,96.82
6/6/2025,81.82
6/6/2025,2722.71
6/6/2025,1.62
6/6/2025,1695.79
6/5/2025,507.1
6/5/2025,15721.71
6/5/2025,329.39
6/5/2025,2443.42
6/5/2025,3334.78
6/5/2025,94.12
6/5/2025,6523.79
6/5/2025,375.13
6/5/2025,103148
6/5/2025,5169
6/5/2025,24.95
6/5/2025,25.18
6/5/2025,18.81
6/5/2025,791.32
6/5/2025,1206.39
6/5/2025,129.78
6/4/2025,11.73
6/4/2025,392
6/4/2025,441.49
6/4/2025,15.42
6/4/2025,7175
6/4/2025,14.97
6/4/2025,26.53
6/4/2025,3104
6/4/2025,34.01
6/4/2025,3367.27
6/4/2025,3612.16
6/4/2025,113.72
6/4/2025,2872.38
6/4/2025,19124
6/4/2025,1115.05
6/4/2025,1659.37
6/4/2025,13.26
6/4/2025,13.21
6/4/2025,339.45
6/4/2025,1234.15
6/4/2025,2474.49
6/4/2025,1937.2
6/4/2025,63.09
6/4/2025,289.28
6/4/2025,409.57
6/4/2025,13.21
6/4/2025,15.48
6/4/2025,952.02
6/4/2025,377.54
6/4/2025,203.74
6/4/2025,83.1
6/4/2025,875.77
6/4/2025,53.85
6/4/2025,1658.01
6/4/2025,413.43
6/4/2025,149.88
6/4/2025,198.12
6/4/2025,8374.4
6/4/2025,1792.25
6/4/2025,622.21
6/4/2025,315
6/4/2025,56.57
6/4/2025,391.26
6/4/2025,344.32
6/4/2025,904.4
6/4/2025,115.53
6/4/2025,338.43
6/4/2025,638.08
6/4/2025,224.31
6/4/2025,359.74
6/4/2025,439.67
6/4/2025,11151.21
6/4/2025,2589.51
6/4/2025,1501.32
6/4/2025,271.65
6/4/2025,94.39
6/4/2025,642.84
6/4/2025,77.38
6/4/2025,52.83
6/4/2025,13.26
6/4/2025,39.62
6/4/2025,12.3
6/4/2025,352.15
6/3/2025,5164.27
6/3/2025,7316.09
6/3/2025,7316.09
6/3/2025,73199
6/3/2025,295.36
6/3/2025,467.97
6/3/2025,7213.56
6/3/2025,14485.41
6/3/2025,673.78
6/3/2025,393.68
6/3/2025,9.34
6/3/2025,5147.59
6/3/2025,15153
6/3/2025,235.13
6/3/2025,4205.15
6/3/2025,84.49
6/3/2025,1417.81
6/3/2025,16.4
6/3/2025,575.74
6/2/2025,84.42
6/2/2025,6678.02
6/2/2025,191.22
6/2/2025,355.39
6/2/2025,24567.66
6/2/2025,1881.68
6/2/2025,99158
6/2/2025,5058.52
6/2/2025,10101
6/2/2025,3379.48
6/2/2025,1087.74
6/2/2025,8.68
6/2/2025,41.84
6/2/2025,567.96
6/2/2025,966.84
6/2/2025,183.23
6/2/2025,11863.49
6/2/2025,144.19
5/30/2025,9738.26
5/30/2025,74.93
5/30/2025,1319.95
5/30/2025,2073.23
5/30/2025,171.75
5/30/2025,641.88
5/30/2025,51.46
5/30/2025,204.27
5/30/2025,203.59
5/30/2025,46.49
5/30/2025,2458.47
5/30/2025,722.86
5/30/2025,451.12
5/30/2025,157182
5/30/2025,192.39
5/30/2025,62178
5/30/2025,255.51
5/30/2025,28.73
5/30/2025,342178
5/30/2025,2118.02
5/30/2025,1878.13
5/30/2025,2119.15
5/30/2025,1878.13
5/30/2025,28126.52
5/30/2025,1124
5/30/2025,6.79
5/30/2025,12197
5/30/2025,93.99
5/30/2025,96.31
5/30/2025,85.17
5/30/2025,981.19
5/30/2025,101.68
5/30/2025,5288.61
5/30/2025,216.26
5/30/2025,617.11
5/30/2025,62178
5/30/2025,2781.16
5/30/2025,2232.15
5/30/2025,211.06
5/29/2025,621.22
5/29/2025,191.91
5/29/2025,22143
5/29/2025,64.56
5/29/2025,964.28
5/29/2025,144.26
5/29/2025,191.51
5/29/2025,301.39
5/29/2025,931.83
5/29/2025,108.11
5/29/2025,645.59
5/29/2025,27045.85
5/29/2025,117
5/29/2025,324.5
5/29/2025,51.07
5/28/2025,3415.78
5/28/2025,96.16
5/28/2025,5009.95
5/28/2025,9.38
5/28/2025,623.33
5/28/2025,2669.77
5/28/2025,392.57
5/28/2025,193.8
5/28/2025,186.79
5/28/2025,1702.1
5/28/2025,871.74
5/28/2025,38.33
5/28/2025,198.09
5/28/2025,259.26
5/28/2025,929.63
5/28/2025,8243.87
5/28/2025,2231.36
5/28/2025,901.93
5/28/2025,896.61
5/28/2025,1.13
5/28/2025,18.88
5/27/2025,16.3
5/27/2025,101.9
5/27/2025,105.64
5/27/2025,25123
5/27/2025,113.06
5/27/2025,704.95
5/27/2025,308.88
5/27/2025,1601.58
5/27/2025,173.92
5/27/2025,374.78
5/27/2025,88.32
5/27/2025,54.01
5/27/2025,1551.65
5/27/2025,29.33
5/27/2025,38.04
5/27/2025,59.44
5/27/2025,246.1
5/27/2025,863.12
5/26/2025,1778.6
5/26/2025,631.2
5/26/2025,2516.47
5/26/2025,134.35
5/26/2025,449.94
5/26/2025,1188.96
5/26/2025,821.67
5/26/2025,41.73
5/26/2025,107178
5/26/2025,1511.04
5/26/2025,1
5/26/2025,17.08
5/26/2025,2.33
5/26/2025,483.87
5/26/2025,30151
5/26/2025,224.57
5/26/2025,467.93
5/26/2025,295.33
5/26/2025,14484.14
5/26/2025,7212.92
5/26/2025,2481.86
5/26/2025,415.79
5/26/2025,769.87
5/26/2025,522.13
5/26/2025,3088.63
5/26/2025,187.86
5/26/2025,45128
5/26/2025,592.94
5/26/2025,3286.45
5/26/2025,122149
5/26/2025,206.64
5/26/2025,407.13
5/26/2025,1279.13
5/26/2025,388.8
5/26/2025,575.46
5/26/2025,9.28
5/26/2025,139.35
5/26/2025,106.22
5/26/2025,102.47
5/26/2025,624.88
5/26/2025,137.08
5/26/2025,443.45
5/26/2025,393.64
5/26/2025,18.44
5/26/2025,4351.42
5/26/2025,87.55
5/26/2025,104115
5/26/2025,20761.25
5/26/2025,8815.22
5/26/2025,9013.72
5/26/2025,1208.65
5/26/2025,2808.73
5/26/2025,58.86
5/26/2025,6451.99
5/26/2025,679.7
5/26/2025,4083.87
5/26/2025,2286.72
5/26/2025,948.39
5/26/2025,2168.54
5/26/2025,5575.56
5/26/2025,4087.29
5/26/2025,13.26
5/26/2025,15.54
5/26/2025,956.02
5/26/2025,379.13
5/26/2025,204.59
5/26/2025,83.45
5/26/2025,879.45
5/26/2025,54.08
5/26/2025,1664.97
5/26/2025,415.16
5/26/2025,15151
5/26/2025,198.96
5/26/2025,1028.08
5/23/2025,404.05
5/23/2025,272125
5/23/2025,1
5/23/2025,1077.5
5/23/2025,1467.39
5/23/2025,345.07
5/23/2025,461.05
5/23/2025,28.98
5/23/2025,8.85
5/23/2025,82.43
5/23/2025,317.33
5/23/2025,1503.42
5/23/2025,4368.18
5/23/2025,62.76
5/23/2025,89.2
5/23/2025,1369.57
5/23/2025,642.33
5/23/2025,731.64
5/23/2025,329.17
5/23/2025,3143.35
5/23/2025,2439.3
5/23/2025,1264.2
5/22/2025,38.07
5/22/2025,1
5/22/2025,3439.38
5/22/2025,222.58
5/22/2025,29197
5/22/2025,1543.09
5/22/2025,533.24
5/21/2025,361026.35
5/21/2025,54195
5/21/2025,3339.04
5/21/2025,6.23
5/21/2025,56.5
5/21/2025,44191
5/21/2025,5568.33
5/21/2025,1068.31
5/21/2025,26.1
5/21/2025,97.04
5/21/2025,2.89
5/21/2025,269.71
5/21/2025,76.54
5/21/2025,399.24
5/21/2025,629.38
5/21/2025,122.97
5/21/2025,1551.68
5/21/2025,1644.58
5/21/2025,1612.54
5/21/2025,2432.59
5/21/2025,1316.84
5/21/2025,26154
5/21/2025,2803.7
5/21/2025,988.48
5/21/2025,139.61
5/21/2025,39.18
5/21/2025,35.89
5/21/2025,41.55
5/21/2025,69.3
5/21/2025,47.1
5/21/2025,36.35
5/21/2025,38.04
5/21/2025,38.61
5/21/2025,22.19
5/21/2025,972.63
5/21/2025,908.65
5/21/2025,1009.43
5/21/2025,4047.67
5/21/2025,704.39
5/21/2025,168.14
5/21/2025,196.17
5/21/2025,8196
5/21/2025,205.06
5/21/2025,1383.19
5/21/2025,24.46
5/21/2025,1316.45
5/21/2025,56.5
5/21/2025,241.86
5/21/2025,97.83
5/21/2025,3049.97
5/20/2025,1865.61
5/20/2025,189.22
5/20/2025,337.25
5/20/2025,2171
5/20/2025,19.35
5/20/2025,144.63
5/20/2025,318.91
5/20/2025,173.94
5/20/2025,6.79
5/20/2025,1762.28
5/20/2025,1876.36
5/20/2025,2703.35
5/20/2025,28.97
5/20/2025,1655
5/20/2025,1697.55
5/20/2025,114.64
5/20/2025,1385.2
5/20/2025,85.22
5/20/2025,131.79
5/20/2025,7546.29
5/20/2025,348.79
5/20/2025,921.77
5/20/2025,519.79
5/20/2025,608.85
5/20/2025,608.85
5/19/2025,39.05
5/19/2025,39.05
5/19/2025,97.33
5/19/2025,96.31
5/19/2025,92.21
5/19/2025,98.36
5/19/2025,95.28
5/19/2025,847.64
5/19/2025,2933.61
5/19/2025,1554.8
5/19/2025,198172
5/19/2025,1205.89
5/19/2025,1985.9
5/19/2025,428.03
5/19/2025,1348.52
5/19/2025,771.25
5/19/2025,186.92
5/19/2025,20135
5/19/2025,293.42
5/19/2025,779.68
5/19/2025,157.67
5/19/2025,196.54
5/18/2025,1411.88
5/18/2025,22.37
5/18/2025,191.48
5/18/2025,2044.47
5/18/2025,81.96
5/18/2025,126.82
5/18/2025,29.26
5/18/2025,37.57
5/18/2025,321.31
5/18/2025,205.59
5/18/2025,214.64
5/18/2025,594.86
5/16/2025,395.94
5/16/2025,20151
5/16/2025,189.47
5/16/2025,409.35
5/16/2025,447.48
5/16/2025,1269.89
5/16/2025,41.9
5/16/2025,1244.89
5/16/2025,41717.14
5/16/2025,1111.51
5/16/2025,215.83
5/16/2025,1591.66
5/16/2025,207.26
5/16/2025,761.92
5/16/2025,1803.54
5/16/2025,847.08
5/16/2025,175.72
5/16/2025,13167
5/16/2025,1953.87
5/16/2025,1159
5/16/2025,188.17
5/16/2025,114.16
5/16/2025,411
5/15/2025,30189
5/15/2025,24.57
5/15/2025,1761.52
5/15/2025,3839.63
5/15/2025,622.64
5/15/2025,55.98
5/15/2025,1301.49
5/15/2025,978.22
5/15/2025,15144
5/15/2025,158.8
5/15/2025,648.61
5/15/2025,55.98
5/15/2025,107.48
5/15/2025,179152
5/14/2025,491.17
5/14/2025,121.74
5/14/2025,294.56
5/14/2025,295.68
5/14/2025,46.35
5/14/2025,499.55
5/14/2025,241.06
5/14/2025,359.64
5/14/2025,366.23
5/14/2025,382.77
5/14/2025,16.2
5/14/2025,27.12
5/14/2025,123.71
5/14/2025,385.07
5/14/2025,5.63
5/13/2025,12.73
5/13/2025,451.4
5/13/2025,99164
5/13/2025,494.53
5/13/2025,1064.33
5/13/2025,366.01
5/13/2025,365.27
5/13/2025,144.31
5/13/2025,115.05
5/13/2025,63.24
5/13/2025,237136
5/13/2025,133.63
5/13/2025,2119
5/13/2025,1266.09
5/13/2025,4126.94
5/13/2025,41.65
5/13/2025,901.39
5/13/2025,7956.06
5/13/2025,593.78
5/13/2025,321.01
5/12/2025,749.93
5/12/2025,65.83
5/12/2025,154.6
5/12/2025,171.61
5/12/2025,3043.13
5/12/2025,157.31
5/12/2025,1079.81
5/12/2025,317.22
5/12/2025,1188.98
5/12/2025,164.2
5/12/2025,101.54
5/12/2025,561.6
5/12/2025,1643.17
5/12/2025,1392.74
5/12/2025,2601.21
5/12/2025,3535.4
5/12/2025,286.03
5/12/2025,2488.48
5/12/2025,28461.34
5/12/2025,13784.17
5/12/2025,2514.25
5/12/2025,3542.19
5/12/2025,54.24
5/12/2025,47395.21
5/9/2025,195.12
5/9/2025,3273.65
5/9/2025,1586.23
5/9/2025,1611.92
5/9/2025,869.75
5/9/2025,326.46
5/9/2025,361.14
5/9/2025,161.47
5/9/2025,1172.56
5/9/2025,39.97
5/9/2025,16.49
5/9/2025,25.53
5/9/2025,224.12
5/9/2025,15.01
5/9/2025,901.99
5/9/2025,1582.82
5/9/2025,2644.05
5/9/2025,31.27
5/9/2025,157.77
5/9/2025,1122.01
5/9/2025,193.3
5/8/2025,188.98
5/8/2025,732.3
5/8/2025,58.97
5/8/2025,199.18
5/8/2025,8166
5/8/2025,12142
5/8/2025,604.49
5/8/2025,3919.96
5/8/2025,6853.53
5/8/2025,185.36
5/8/2025,21143
5/8/2025,232.86
5/8/2025,487.91
5/8/2025,1439.94
5/8/2025,10518.54
5/8/2025,1942.37
5/8/2025,9.52
5/8/2025,8.49
5/8/2025,92.59
5/8/2025,109.92
5/8/2025,619
5/8/2025,184.15
5/8/2025,2919.11
5/8/2025,628.18
5/7/2025,113.84
5/7/2025,117.55
5/7/2025,89.24
5/7/2025,24.48
5/6/2025,7176
5/6/2025,87109
5/6/2025,1052.29
5/6/2025,2326.12
5/6/2025,519.08
5/6/2025,1262.41
5/6/2025,449.51
5/6/2025,493.37
5/6/2025,407.47
5/6/2025,649.68
5/6/2025,461.15
5/6/2025,2765.23
5/6/2025,1047.49
5/6/2025,458.05
5/6/2025,174.8
5/6/2025,13287.35
5/6/2025,13786.36
5/6/2025,2938.84
5/6/2025,21.93
5/6/2025,743.67
5/6/2025,859.75
5/6/2025,2162.34
5/6/2025,5686.89
5/6/2025,189.89
5/6/2025,1473.32
5/6/2025,1081.11
5/6/2025,115.29
5/6/2025,5899.89
5/6/2025,272181
5/6/2025,175113
5/6/2025,98.84
5/6/2025,429.28
5/6/2025,1941.82
5/6/2025,122.07
5/6/2025,45.1
5/6/2025,58.77
5/6/2025,48.32
5/6/2025,45.61
5/6/2025,8751.42
5/6/2025,144.39
5/6/2025,678.96
5/6/2025,926.72
5/6/2025,263.75
5/6/2025,732.59
5/6/2025,458.22
5/6/2025,24389.18
5/6/2025,1293.04
5/6/2025,13255.92
5/6/2025,259.96
5/6/2025,2498.26
5/6/2025,1496.94
5/6/2025,846.86
5/6/2025,2543.98
5/6/2025,364.01
5/6/2025,2175.79
5/6/2025,2786.42
5/6/2025,68146.22
5/6/2025,83146.11
5/6/2025,22715.41
5/6/2025,619.17
5/6/2025,67.59
5/6/2025,15855.45
5/6/2025,2974.9
5/6/2025,6097.3
5/6/2025,929.32
5/6/2025,12194.59
5/6/2025,13255.92
5/6/2025,6426.89
5/6/2025,7848.95
5/6/2025,2064.57
5/6/2025,13255.92
5/6/2025,25781.69
5/6/2025,12194.59
5/6/2025,187.17
5/6/2025,7345.01
5/5/2025,2935
5/5/2025,314.19
5/5/2025,448
5/5/2025,765.86
5/5/2025,79.28
5/5/2025,33.61
5/5/2025,646.54
5/5/2025,1533.13
5/5/2025,123161
5/5/2025,125.18
5/5/2025,75.56
5/5/2025,301.68
5/5/2025,2892.31
5/5/2025,35.3
5/5/2025,431.03
5/5/2025,46.69
5/5/2025,121.52
5/5/2025,2477.18
5/5/2025,3298.47
5/5/2025,5873.37
5/5/2025,3246.99
5/5/2025,1573.31
5/5/2025,1598.8
5/5/2025,862.67
5/5/2025,323.8
5/5/2025,73.53
4/30/2025,295.86
4/30/2025,123.65
4/30/2025,3259.61
4/30/2025,2776.64
4/30/2025,2776.64
4/30/2025,686.74
4/29/2025,1392.84
4/29/2025,705.72
4/29/2025,479.47
4/29/2025,1569.44
4/29/2025,144.52
4/29/2025,106.44
4/29/2025,56.11
4/29/2025,29395.28
4/29/2025,22169
4/29/2025,541.53
4/29/2025,344.47
4/29/2025,217.29
4/29/2025,7637.52
4/29/2025,541.53
4/29/2025,344.47
4/29/2025,217.29
4/29/2025,7637.52
4/29/2025,8.16
4/29/2025,2815.95
4/29/2025,224.26
4/29/2025,273.4
4/29/2025,96.4
4/29/2025,680476.07
4/28/2025,173.25
4/28/2025,25.86
4/28/2025,212.35
4/28/2025,576.02
4/28/2025,301.71
4/28/2025,3887.86
4/28/2025,82.59
4/28/2025,1163
4/28/2025,592.05
4/28/2025,62124
4/28/2025,155.17
4/28/2025,1086.21
4/28/2025,103.45
4/28/2025,16146
4/28/2025,1.65
4/28/2025,54.34
4/28/2025,18.76
4/28/2025,941.27
4/28/2025,218.27
4/28/2025,17.05
4/28/2025,19.78
4/28/2025,1215.47
4/28/2025,315.46
4/28/2025,64.23
4/28/2025,341.04
4/28/2025,278.29
4/28/2025,152.79
4/28/2025,5745.73
4/28/2025,6827.62
4/26/2025,589.43
4/26/2025,1654.39
4/26/2025,607.56
4/26/2025,801.22
4/26/2025,88.67
4/26/2025,2075.34
4/26/2025,1776.02
4/25/2025,301.02
4/25/2025,612182
4/25/2025,612182
4/25/2025,22803.03
4/25/2025,22803.03
4/25/2025,2184.18
4/25/2025,2986.37
4/25/2025,2986.37
4/25/2025,15916.62
4/25/2025,68409.09
4/25/2025,68409.09
4/25/2025,83466.84
4/25/2025,83466.84
4/25/2025,24483.26
4/25/2025,24483.26
4/25/2025,1298.03
4/25/2025,1298.03
4/25/2025,13307.06
4/25/2025,13307.06
4/25/2025,7373.34
4/25/2025,7373.34
4/25/2025,97.69
4/25/2025,451.59
4/25/2025,12.93
4/25/2025,12.59
4/25/2025,12.59
4/25/2025,12.48
4/25/2025,12.71
4/25/2025,12.71
4/25/2025,12.03
4/25/2025,23.37
4/25/2025,24.05
4/25/2025,11.46
4/25/2025,3386.28
4/25/2025,1343.58
4/25/2025,1343.58
4/25/2025,125467.36
4/25/2025,3303.16
4/25/2025,1219.74
4/25/2025,638.92
4/25/2025,144.33
4/25/2025,322179
4/25/2025,472.58
4/25/2025,368.47
4/25/2025,6193.43
4/25/2025,1176.39
4/25/2025,1554.85
4/25/2025,1517.41
4/25/2025,11641.46
4/25/2025,1373.99
4/25/2025,1147.4
4/25/2025,2072.53
4/25/2025,2072.53
4/25/2025,13307.06
4/25/2025,13307.06
4/25/2025,6451.68
4/25/2025,6451.68
4/25/2025,11797.25
4/25/2025,11797.25
4/25/2025,25881.14
4/25/2025,25881.14
4/25/2025,12241.63
4/25/2025,12241.63
4/25/2025,2482125
4/25/2025,2482125
4/25/2025,187.9
4/25/2025,187.9
4/25/2025,7879.22
4/25/2025,7879.22
4/25/2025,984.3
4/25/2025,318.49
4/25/2025,375.57
4/25/2025,243.55
4/24/2025,36.29
4/24/2025,28.55
4/24/2025,33.44
4/24/2025,36.29
4/24/2025,41.18
4/24/2025,29.23
4/24/2025,37.54
4/24/2025,938.42
4/24/2025,5705.54
4/24/2025,869.49
4/24/2025,505.04
4/24/2025,551
4/24/2025,1994.8
4/24/2025,1181
4/24/2025,326.74
4/24/2025,483.66
4/24/2025,237.28
4/24/2025,204.52
4/24/2025,219.31
4/24/2025,192.8
4/24/2025,233.07
4/24/2025,5073.62
4/24/2025,415.64
4/24/2025,108
4/24/2025,57.61
4/24/2025,993.48
4/23/2025,1227.99
4/23/2025,386.33
4/23/2025,191.44
4/23/2025,195.47
4/23/2025,172.13
4/23/2025,137.52
4/22/2025,4908.62
4/22/2025,649.94
4/22/2025,2716116
4/22/2025,188.89
4/22/2025,1098.98
4/22/2025,1418.86
4/22/2025,199.2
4/22/2025,241.82
4/22/2025,697.37
4/22/2025,143.1
4/22/2025,147.85
4/22/2025,147.85
4/22/2025,3133.05
4/22/2025,4015.56
4/22/2025,142.64
4/22/2025,231.75
4/22/2025,611.47
4/22/2025,361.33
4/22/2025,14578.82
4/22/2025,136.6
4/22/2025,93.45
4/22/2025,389.96
4/22/2025,714.58
4/22/2025,214.66
4/22/2025,986.15
4/22/2025,235.09
4/22/2025,1627.19
4/22/2025,21.66
4/22/2025,2.4
4/22/2025,16.51
4/22/2025,4744.37
4/22/2025,51.53
4/22/2025,1773.8
4/22/2025,36.3
4/22/2025,178113
4/22/2025,465.2
4/22/2025,66148
4/22/2025,1802.38
4/22/2025,502.15
4/22/2025,1
4/22/2025,1.58
4/22/2025,1
4/22/2025,2879.52
4/22/2025,1944.14
4/22/2025,76792.55
4/22/2025,76792.55
4/22/2025,13.7
4/22/2025,15.52
4/17/2025,718
4/17/2025,4146
4/17/2025,1068.55
4/17/2025,156184
4/17/2025,228.97
4/17/2025,115.72
4/17/2025,204.16
4/17/2025,575.79
4/17/2025,475.88
4/17/2025,87.14
4/17/2025,188.34
4/17/2025,158.24
4/17/2025,671.75
4/16/2025,15174
4/16/2025,783.54
4/16/2025,448.71
4/16/2025,662.85
4/16/2025,62433.09
4/16/2025,92.51
4/16/2025,44.61
4/16/2025,862.2
4/16/2025,16.55
4/16/2025,7132
4/16/2025,6.81
4/16/2025,565.41
4/16/2025,439.67
4/16/2025,299.55
4/16/2025,83.3
4/16/2025,2939.75
4/16/2025,117.75
4/16/2025,3596.26
4/16/2025,448.71
4/16/2025,903.47
4/16/2025,1485.37
4/16/2025,1189.75
4/16/2025,285.17
4/15/2025,7.01
4/15/2025,1674.58
4/15/2025,508.48
4/14/2025,2553.15
4/14/2025,143.54
4/14/2025,16.03
4/14/2025,42.29
4/14/2025,3144.75
4/14/2025,181.71
4/14/2025,407.83
4/14/2025,4219.12
4/14/2025,2169.05
4/14/2025,77.64
4/14/2025,988.21
4/14/2025,181.36
4/14/2025,2661.98
4/14/2025,35198
4/14/2025,15123
4/14/2025,25.84
4/14/2025,1423.17
4/14/2025,1
4/14/2025,1
4/14/2025,1
4/14/2025,301.64
4/14/2025,28484.54
4/14/2025,9.81
4/14/2025,1
4/14/2025,1
4/14/2025,1175
4/14/2025,22195
4/14/2025,402.01
4/14/2025,1898.3
4/14/2025,199.8
4/14/2025,1163.64
4/14/2025,407.83
4/14/2025,4141
4/14/2025,26.49
4/14/2025,24.9
4/14/2025,7888.28
4/14/2025,30147
4/14/2025,267.52
4/14/2025,271.34
4/14/2025,32.6
4/14/2025,32144
4/14/2025,27.02
4/14/2025,256.77
4/14/2025,2109.56
4/14/2025,58.91
4/14/2025,12.45
4/14/2025,404.54
4/14/2025,275.8
4/14/2025,389.21
4/14/2025,455.22
4/14/2025,1
4/14/2025,1.59
4/14/2025,52.8
4/14/2025,282.85
